"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","6","0.0-0.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","8575","0.0-1.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","8401","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","11044","0.0-2.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2468","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","21986","0.0-3.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","10937","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","23184","0.0-4.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","1197",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","27738","0.0-5.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","4553","","audio/attention/check1_70.wav","0","0","","","","","","","","","","","","","","","","","",""
"html-button-response","6","31526","0.0-6.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","3787","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","33859","0.0-9.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","39146","0.0-10.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","5286","","","","","","","[{""page_index"":0,""viewing_time"":1530},{""page_index"":1,""viewing_time"":2152},{""page_index"":2,""viewing_time"":1604}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","40148","0.0-11.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","41949","0.0-12.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","11","45770","0.0-13.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","3821","","audio/KAmp_NadyWA120BT_MAX_3.wav","","0","","","","","0","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","12","47572","0.0-14.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","13","51040","0.0-15.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","3469","","audio/KAmp_NadyWA120BT_MAX_3.wav","","0","","","","","","1920 x 1080","76","","","","","","","","","","",""
"html-keyboard-response","14","51540","0.0-16.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_NadyWA120BT_MAX_3.wav","","","","","","null","0","","76","true","8","1","2","","","","","","",""
"html-keyboard-response","15","52542","0.0-17.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","16","54343","0.0-18.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","17","56898","0.0-19.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2560","","audio/KAmp_Sonivox_MAX_1.wav","","0","","","","","0","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","18","58700","0.0-20.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","19","61226","0.0-21.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2528","","audio/KAmp_Sonivox_MAX_1.wav","","0","","","","","","1920 x 1080","23","","","","","","","","","","",""
"html-keyboard-response","20","61727","0.0-22.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_Sonivox_MAX_1.wav","","","","","","null","0","","23","true","","2","2","","","","","","",""
"html-keyboard-response","21","62728","0.0-23.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","22","64530","0.0-24.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","23","67980","0.0-25.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","3451","","audio/KAmp_Voicebuddy_MAX_3.wav","","0","","","","","44","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","24","69782","0.0-26.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","25","72184","0.0-27.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2408","","audio/KAmp_Voicebuddy_MAX_3.wav","","0","","","","","","1920 x 1080","58","","","","","","","","","","",""
"html-keyboard-response","26","72685","0.0-28.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_Voicebuddy_MAX_3.wav","","","","","","null","44","","58","true","2","3","2","","","","","","",""
"html-keyboard-response","27","73686","0.0-29.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","28","75487","0.0-30.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","29","78548","0.0-31.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","3059","","audio/KAmp_Sonivox_MAX_4.wav","","0","","","","","0","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","30","80350","0.0-32.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","31","82664","0.0-33.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2320","","audio/KAmp_Sonivox_MAX_4.wav","","0","","","","","","1920 x 1080","32","","","","","","","","","","",""
"html-keyboard-response","32","83165","0.0-34.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_Sonivox_MAX_4.wav","","","","","","null","0","","32","true","","4","2","","","","","","",""
"html-keyboard-response","33","84166","0.0-35.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","34","85967","0.0-36.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","35","97730","0.0-37.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","11760","","audio/KAmp_Addvox_GBF_1.wav","","1","","","","","18","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","36","99532","0.0-38.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","37","101962","0.0-39.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2429","","audio/KAmp_Addvox_GBF_1.wav","","0","","","","","","1920 x 1080","73","","","","","","","","","","",""
"html-keyboard-response","38","102463","0.0-40.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_Addvox_GBF_1.wav","","","","","","null","18","","73","true","","5","2","","","","","","",""
"html-keyboard-response","39","103463","0.0-41.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","40","105265","0.0-42.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","41","119690","0.0-43.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","14421","","audio/KAmp_Boomvox_GBF_3.wav","","1","","","","","60","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","42","121492","0.0-44.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","43","123512","0.0-45.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2019","","audio/KAmp_Boomvox_GBF_3.wav","","0","","","","","","1920 x 1080","69","","","","","","","","","","",""
"html-keyboard-response","44","124012","0.0-46.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_Boomvox_GBF_3.wav","","","","","","null","60","","69","true","","6","2","","","","","","",""
"html-keyboard-response","45","125013","0.0-47.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","46","126814","0.0-48.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","47","129328","0.0-49.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2509","","audio/KAmp_Addvox_GBF_3.wav","","0","","","","","38","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","48","131130","0.0-50.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","49","133272","0.0-51.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","2139","","audio/KAmp_Addvox_GBF_3.wav","","0","","","","","","1920 x 1080","47","","","","","","","","","","",""
"html-keyboard-response","50","133773","0.0-52.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","audio/KAmp_Addvox_GBF_3.wav","","","","","","null","38","","47","true","","7","2","","","","","","",""
"html-keyboard-response","51","134774","0.0-53.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","52","136577","0.0-54.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","53","140204","0.0-55.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","3629","","audio/KAmp_Boomvox_GBF_4.wav","","0","","","","","67","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","54","142006","0.0-56.0","Firefox","85.0","Windows","10","1920 x 1080","5dab836ec19ff3001716c185","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
