"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","25","0.0-0.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","602742","0.0-1.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","602509.6300000005","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","620749","0.0-2.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","18002.874999998254","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","636749","0.0-3.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","15994.595000000088","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","638764","0.0-4.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","2013.7099999992643",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","646085","0.0-5.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","7300.564999997732","","audio/attention/check1_70.wav","0","1","","","","","","","","","","","","","","","","","",""
"html-button-response","6","648924","0.0-6.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","2837.98499999824","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","652004","0.0-9.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","680956","0.0-10.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","28951.16499999864","","","","","","","[{""page_index"":0,""viewing_time"":14070.77500000014},{""page_index"":1,""viewing_time"":11583.794999998761},{""page_index"":2,""viewing_time"":3295.9650000011316}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","681959","0.0-11.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","683764","0.0-12.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","11","695532","0.0-13.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","11669","","audio/KAmp_Sonivox_MAX_4.wav","","0","","","","","42","1280 x 720","","","","","","","","","","","",""
"html-keyboard-response","12","697336","0.0-14.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","13","701891","0.0-15.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","4549","","audio/KAmp_Sonivox_MAX_4.wav","","0","","","","","","1280 x 720","56","","","","","","","","","","",""
"html-keyboard-response","14","702392","0.0-16.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","null","","audio/KAmp_Sonivox_MAX_4.wav","","","","","","null","42","","56","true","","1","2","","","","","","",""
"html-keyboard-response","15","703394","0.0-17.0","Chrome","88.0","Windows","10","1280 x 720","5f91272810d33723c4c6ec9e","28","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
