"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","16","0.0-0.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","52492","0.0-1.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","52371.40500009991","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","61899","0.0-2.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","9404.949999880046","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","80491","0.0-3.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","18585.375000024214","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","82201","0.0-4.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","1708.745000185445",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","89233","0.0-5.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","7030.079999938607","","audio/attention/check1_70.wav","0","0","","","","","","","","","","","","","","","","","",""
"html-button-response","6","92457","0.0-6.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","3223.065000027418","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","95251","0.0-9.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","128166","0.0-10.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","32913.60499989241","","","","","","","[{""page_index"":0,""viewing_time"":16992.36000003293},{""page_index"":1,""viewing_time"":11459.159999853},{""page_index"":2,""viewing_time"":4461.535000009462}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","129167","0.0-11.0","Chrome","88.0","Windows","10","1920 x 1080","5c5256bb6543bc0001849599","36","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
