"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"audio-text-response","101","548190","0.0-103.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","9673.899999976158","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","0","","","","","{""Transcription"":""Kick the ball straight and follow through""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","102","549994","0.0-104.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","103","555051","0.0-105.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5051","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","0","","","","","","1536 x 864","38","","","","","","","","","","","",""
"html-keyboard-response","104","555564","0.0-106.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","","","","","null","","","","true","","16","2","","","","","","","",""
"html-keyboard-response","105","556574","0.0-107.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","106","558376","0.0-108.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","107","571847","0.0-109.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","13470.199999988079","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","{""Transcription"":""A large fries and stocked with sauce.""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","108","573655","0.0-110.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","109","579111","0.0-111.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5448","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","","1536 x 864","89","","","","","","","","","","","",""
"html-keyboard-response","110","579624","0.0-112.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","","","","","null","","","","true","1","17","2","","","","","","","",""
"html-keyboard-response","111","580634","0.0-113.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","112","582444","0.0-114.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","113","598587","0.0-115.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","16142.100000023842","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","{""Transcription"":""A pot of tea helped to pass the evening""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","114","600405","0.0-116.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","115","605120","0.0-117.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","4709","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","","1536 x 864","46","","","","","","","","","","","",""
"html-keyboard-response","116","605626","0.0-118.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","","","","","null","","","","true","2","18","2","","","","","","","",""
"html-keyboard-response","117","606644","0.0-119.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","118","608455","0.0-120.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","119","618194","0.0-121.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","9737.600000023842","","./audio/sim_nm_Babble5_CA02_07.wav","","0","","","","","{""Transcription"":""Smokey fires, black flame, and heat""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","120","620006","0.0-122.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","121","625615","0.0-123.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5600","","./audio/sim_nm_Babble5_CA02_07.wav","","0","","","","","","1536 x 864","28","","","","","","","","","","","",""
"html-keyboard-response","122","626125","0.0-124.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_nm_Babble5_CA02_07.wav","","","","","","null","","","","true","3","19","2","","","","","","11","NaN","NaN"
"html-keyboard-response","123","627127","0.0-125.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","124","628934","0.0-126.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","125","638662","0.0-127.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","9726.300000011921","","./audio/sim_sm_Pink5_CA03_05.wav","","0","","","","","{""Transcription"":""The beauty of the hue stunned the young boy""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","126","640464","0.0-128.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","127","645636","0.0-129.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5171","","./audio/sim_sm_Pink5_CA03_05.wav","","0","","","","","","1536 x 864","45","","","","","","","","","","","",""
"html-keyboard-response","128","646154","0.0-130.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm_Pink5_CA03_05.wav","","","","","","null","","","","true","","20","2","","","","","","","",""
"html-keyboard-response","129","647161","0.0-131.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","130","648965","0.0-132.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","131","659322","0.0-133.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","10355.5","","./audio/sim_N95_Pink5_CA03_07.wav","","0","","","","","{""Transcription"":""Her purse was full of useless crap.""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","132","661130","0.0-134.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","133","667166","0.0-135.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","6040","","./audio/sim_N95_Pink5_CA03_07.wav","","0","","","","","","1536 x 864","5","","","","","","","","","","","",""
"html-keyboard-response","134","667670","0.0-136.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95_Pink5_CA03_07.wav","","","","","","null","","","","true","","21","2","","","","","","","",""
"html-keyboard-response","135","668675","0.0-137.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","136","670481","0.0-138.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","137","682115","0.0-139.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","11632.90000000596","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","{""Transcription"":""The girl at the booth sold 50 yarn""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","138","683935","0.0-140.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","139","692072","0.0-141.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","8128","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","","1536 x 864","73","","","","","","","","","","","",""
"html-keyboard-response","140","692586","0.0-142.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","","","","","null","","","","true","","22","2","","","","","","","",""
"html-keyboard-response","141","693594","0.0-143.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","142","695404","0.0-144.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","143","703912","0.0-145.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","8506.40000000596","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","{""Transcription"":""The boy was there when the sun came down""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","144","705724","0.0-146.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","145","710955","0.0-147.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5219","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","","1536 x 864","62","","","","","","","","","","","",""
"html-keyboard-response","146","711458","0.0-148.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_nm_Babble0_CA02_01.wav","","","","","","null","","","","true","","23","2","","","","","","","",""
"html-keyboard-response","147","712465","0.0-149.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","148","714285","0.0-150.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","149","735253","0.0-151.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","20969","","./audio/sim_N95-fs_Pink5_CA03_08.wav","","0","","","","","{""Transcription"":""The colt veered and threw the tall rider""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","150","737062","0.0-152.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","151","741448","0.0-153.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","4389","","./audio/sim_N95-fs_Pink5_CA03_08.wav","","0","","","","","","1536 x 864","62","","","","","","","","","","","",""
"html-keyboard-response","152","741951","0.0-154.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_Pink5_CA03_08.wav","","","","","","null","","","","true","","24","2","","","","","","","",""
"html-keyboard-response","153","742952","0.0-155.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","154","744763","0.0-156.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","155","753830","0.0-157.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","9066.200000017881","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","{""Transcription"":""Press the pants and sew a button on the dress.""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","156","755644","0.0-158.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","157","759522","0.0-159.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","3869","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","","1536 x 864","35","","","","","","","","","","","",""
"html-keyboard-response","158","760034","0.0-160.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_nm_Pink0_CA03_03.wav","","","","","","null","","","","true","4","25","2","","","","","","21","NaN","NaN"
"html-keyboard-response","159","761043","0.0-161.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","160","762863","0.0-162.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","161","773472","0.0-163.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","10608.09999999404","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","{""Transcription"":""These days a chicken leg is a rare dish""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","162","775278","0.0-164.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","163","781180","0.0-165.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5901","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","","1536 x 864","1","","","","","","","","","","","",""
"html-keyboard-response","164","781684","0.0-166.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_quiet_CA01_04.wav","","","","","","null","","","","true","","26","2","","","","","","","",""
"html-keyboard-response","165","782690","0.0-167.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","166","784504","0.0-168.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","167","797211","0.0-169.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","12704.90000000596","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","{""Transcription"":""The swan dive was far short of purple""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","168","799013","0.0-170.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","169","805528","0.0-171.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","6509","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","","1536 x 864","31","","","","","","","","","","","",""
"html-keyboard-response","170","806034","0.0-172.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","","","","","null","","","","true","","27","2","","","","","","","",""
"html-keyboard-response","171","807042","0.0-173.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","172","808864","0.0-174.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","173","818776","0.0-175.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","9911","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","{""Transcription"":""A pot of tea helps to pass the evening""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","174","820583","0.0-176.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","175","824606","0.0-177.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","4021","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","","1536 x 864","11","","","","","","","","","","","",""
"html-keyboard-response","176","825109","0.0-178.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","","","","","null","","","","true","2","28","2","","","","","","10","NaN","NaN"
"html-keyboard-response","177","826123","0.0-179.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","178","827944","0.0-180.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","179","838312","0.0-181.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","10367","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","{""Transcription"":""The fish shifted and turned on the man's hook""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","180","840134","0.0-182.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","181","844774","0.0-183.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","4640","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","","1536 x 864","66","","","","","","","","","","","",""
"html-keyboard-response","182","845284","0.0-184.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","","","","","null","","","","true","","29","2","","","","","","","",""
"html-keyboard-response","183","846304","0.0-185.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","184","848114","0.0-186.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","185","860733","0.0-187.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","12617.5","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","{""Transcription"":""a large size was stocked on the shelf""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","186","862537","0.0-188.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","187","870586","0.0-189.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","8048","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","","1536 x 864","93","","","","","","","","","","","",""
"html-keyboard-response","188","871103","0.0-190.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","","","","","null","","","","true","1","30","2","","","","","","13","NaN","NaN"
"html-keyboard-response","189","872109","0.0-191.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","190","873911","0.0-192.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","191","885605","0.0-193.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","11692.5","","./audio/sim_sm-fs_quiet_CA01_02.wav","","0","","","","","{""Transcription"":""Glue the sheet to the dark blue background""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","192","887411","0.0-194.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","193","895882","0.0-195.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","8469","","./audio/sim_sm-fs_quiet_CA01_02.wav","","0","","","","","","1536 x 864","0","","","","","","","","","","","",""
"html-keyboard-response","194","896393","0.0-196.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm-fs_quiet_CA01_02.wav","","","","","","null","","","","true","","31","2","","","","","","","",""
"html-keyboard-response","195","897408","0.0-197.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","196","899211","0.0-198.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","197","910329","0.0-199.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","11116.800000011921","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","{""Transcription"":""The birch canoe slid on the smooth planks""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","198","912130","0.0-200.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","199","915302","0.0-201.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","3171","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","","1536 x 864","0","","","","","","","","","","","",""
"html-keyboard-response","200","915823","0.0-202.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm_quiet_CA01_01.wav","","","","","","null","","","","true","","32","2","","","","","","","",""
"html-keyboard-response","201","916832","0.0-203.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
