"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","26","0.0-0.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","181934","0.0-1.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","181787.07000007853","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","395677","0.0-2.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","213739.98999991454","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","410667","0.0-3.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","14982.090000063181","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","412254","0.0-4.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","1585.3049999568611",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","420604","0.0-5.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","8348.419999936596","","audio/attention/check1_70.wav","0","1","","","","","","","","","","","","","","","","","",""
"html-button-response","6","422983","0.0-6.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","2376.979999942705","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","428594","0.0-9.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","457631","0.0-10.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","29035.46499996446","","","","","","","[{""page_index"":0,""viewing_time"":19282.510000048205},{""page_index"":1,""viewing_time"":7117.8899998776615},{""page_index"":2,""viewing_time"":2634.160000132397}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","458633","0.0-11.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","460435","0.0-12.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","11","469460","0.0-13.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","9000","","audio/KAmp_NoDevice_ND_2.wav","","0","","","","","12","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","12","471262","0.0-14.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","13","474802","0.0-15.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","3539","","audio/KAmp_NoDevice_ND_2.wav","","0","","","","","","1920 x 1080","23","","","","","","","","","","",""
"html-keyboard-response","14","475305","0.0-16.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","null","","audio/KAmp_NoDevice_ND_2.wav","","","","","","null","12","","23","true","","1","2","","","","","","",""
"html-keyboard-response","15","476307","0.0-17.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","16","478109","0.0-18.0","Chrome","88.0","Windows","10","1920 x 1080","5f7f25436ac9d30607b03f0a","27","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
