"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","16","0.0-0.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","10349","0.0-1.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","10201.014999998733","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","24214","0.0-2.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","13863.590000022668","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","38538","0.0-3.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","14318.815000005998","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","42340","0.0-4.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","3800.9250000468455",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","47760","0.0-5.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","5418.004999984987","","audio/attention/check1_70.wav","0","0","","","","","","","","","","","","","","","","","",""
"html-button-response","6","50897","0.0-6.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","3135.1850000210106","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","53161","0.0-9.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","92378","0.0-10.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","39216.14999999292","","","","","","","[{""page_index"":0,""viewing_time"":24278.549999988172},{""page_index"":1,""viewing_time"":11910.180000006221},{""page_index"":2,""viewing_time"":3026.9800000241958}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","93380","0.0-11.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","95181","0.0-12.0","Chrome","88.0","Windows","10","1920 x 1080","601707c3f791c48fa5a78228","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
