"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","4","0.0-0.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","11438","0.0-1.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","11284","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","15353","0.0-2.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","3907","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","31350","0.0-3.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","15933","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","36894","0.0-4.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","5541",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","42820","0.0-5.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","5768","","audio/attention/check1_70.wav","0","0","","","","","","","","","","","","","","","","","",""
"html-button-response","6","45825","0.0-6.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","3002","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","48383","0.0-9.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","61040","0.0-10.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","12653","","","","","","","[{""page_index"":0,""viewing_time"":6697.000000000007},{""page_index"":1,""viewing_time"":2497.9999999999927},{""page_index"":2,""viewing_time"":3457}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","62043","0.0-11.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","63846","0.0-12.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","11","81782","0.0-13.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","17925","","audio/KAmp_Sonivox_MAX_4.wav","","0","","","","","8","611 x 1223","","","","","","","","","","","",""
"html-keyboard-response","12","83586","0.0-14.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","13","86472","0.0-15.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","2885","","audio/KAmp_Sonivox_MAX_4.wav","","0","","","","","","611 x 1223","50","","","","","","","","","","",""
"html-keyboard-response","14","86975","0.0-16.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","audio/KAmp_Sonivox_MAX_4.wav","","","","","","null","8","","50","true","","1","2","","","","","","",""
"html-keyboard-response","15","87979","0.0-17.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","16","89783","0.0-18.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","17","95671","0.0-19.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","5883","","audio/KAmp_Sonivox_MAX_2.wav","","0","","","","","13","490 x 982","","","","","","","","","","","",""
"html-keyboard-response","18","97474","0.0-20.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","19","101131","0.0-21.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","3653","","audio/KAmp_Sonivox_MAX_2.wav","","0","","","","","","490 x 982","72","","","","","","","","","","",""
"html-keyboard-response","20","101635","0.0-22.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","audio/KAmp_Sonivox_MAX_2.wav","","","","","","null","13","","72","true","3","2","2","","","","","","",""
"html-keyboard-response","21","102637","0.0-23.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","22","104441","0.0-24.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","23","109063","0.0-25.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","4619","","audio/KAmp_Spokeman_MAX_6.wav","","0","","","","","5","490 x 982","","","","","","","","","","","",""
"html-keyboard-response","24","110867","0.0-26.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","25","114030","0.0-27.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","3157","","audio/KAmp_Spokeman_MAX_6.wav","","0","","","","","","490 x 982","58","","","","","","","","","","",""
"html-keyboard-response","26","114534","0.0-28.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","audio/KAmp_Spokeman_MAX_6.wav","","","","","","null","5","","58","true","","3","2","","","","","","",""
"html-keyboard-response","27","115537","0.0-29.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","28","117341","0.0-30.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","29","121889","0.0-31.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","4539","","audio/KAmp_Boomvox_GBF_2.wav","","0","","","","","32","490 x 982","","","","","","","","","","","",""
"html-keyboard-response","30","123692","0.0-32.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","31","128437","0.0-33.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","4741","","audio/KAmp_Boomvox_GBF_2.wav","","0","","","","","","490 x 982","22","","","","","","","","","","",""
"html-keyboard-response","32","128940","0.0-34.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","audio/KAmp_Boomvox_GBF_2.wav","","","","","","null","32","","22","true","9","4","2","","","","","","",""
"html-keyboard-response","33","129945","0.0-35.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","34","131749","0.0-36.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","35","142485","0.0-37.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","10731","","audio/KAmp_NadyWA120BT_MAX_3.wav","","0","","","","","30","490 x 982","","","","","","","","","","","",""
"html-keyboard-response","36","144288","0.0-38.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","37","147529","0.0-39.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","3237","","audio/KAmp_NadyWA120BT_MAX_3.wav","","0","","","","","","490 x 982","37","","","","","","","","","","",""
"html-keyboard-response","38","148032","0.0-40.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","audio/KAmp_NadyWA120BT_MAX_3.wav","","","","","","null","30","","37","true","","5","2","","","","","","",""
"html-keyboard-response","39","149035","0.0-41.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","40","150838","0.0-42.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","41","154006","0.0-43.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","3163","","audio/KAmp_Chattervox_GBF_3.wav","","0","","","","","0","490 x 847","","","","","","","","","","","",""
"html-keyboard-response","42","155810","0.0-44.0","Safari","14.0","iOS","14.3","414 x 896","5ec06f59c4ceb1481f225bbd","19","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
