"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"html-keyboard-response","60","235191","0.0-62.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","61","238372","0.0-63.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","3171","","audio/KAmp_NadyWA120BT_MAX_6.wav","","0","","","","","","1366 x 768","60","","","","","","","","","","",""
"html-keyboard-response","62","238874","0.0-64.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_NadyWA120BT_MAX_6.wav","","","","","","null","54","","60","true","7","9","2","","","","","","",""
"html-keyboard-response","63","239878","0.0-65.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","64","241691","0.0-66.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","65","247111","0.0-67.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","5411","","audio/KAmp_Chattervox_GBF_6.wav","","0","","","","","1","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","66","248913","0.0-68.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","67","251849","0.0-69.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","2931","","audio/KAmp_Chattervox_GBF_6.wav","","0","","","","","","1366 x 768","45","","","","","","","","","","",""
"html-keyboard-response","68","252352","0.0-70.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Chattervox_GBF_6.wav","","","","","","null","1","","45","true","","10","2","","","","","","",""
"html-keyboard-response","69","253357","0.0-71.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","70","255160","0.0-72.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","71","259581","0.0-73.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","4419","","audio/KAmp_Chattervox_GBF_2.wav","","0","","","","","0","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","72","261384","0.0-74.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","73","266207","0.0-75.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","4821","","audio/KAmp_Chattervox_GBF_2.wav","","0","","","","","","1366 x 768","57","","","","","","","","","","",""
"html-keyboard-response","74","266709","0.0-76.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Chattervox_GBF_2.wav","","","","","","null","0","","57","true","","11","2","","","","","","",""
"html-keyboard-response","75","267711","0.0-77.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","76","269513","0.0-78.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","77","275144","0.0-79.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","5629","","audio/KAmp_Addvox_GBF_4.wav","","0","","","","","6","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","78","276946","0.0-80.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","79","282171","0.0-81.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","5221","","audio/KAmp_Addvox_GBF_4.wav","","0","","","","","","1366 x 768","24","","","","","","","","","","",""
"html-keyboard-response","80","282674","0.0-82.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Addvox_GBF_4.wav","","","","","","null","6","","24","true","","12","2","","","","","","",""
"html-keyboard-response","81","283687","0.0-83.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","82","285489","0.0-84.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","83","292270","0.0-85.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","6779","","audio/KAmp_Voicebuddy_MAX_4.wav","","0","","","","","10","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","84","294072","0.0-86.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","85","296607","0.0-87.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","2531","","audio/KAmp_Voicebuddy_MAX_4.wav","","0","","","","","","1366 x 768","23","","","","","","","","","","",""
"html-keyboard-response","86","297108","0.0-88.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Voicebuddy_MAX_4.wav","","","","","","null","10","","23","true","","13","2","","","","","","",""
"html-keyboard-response","87","298110","0.0-89.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","88","299912","0.0-90.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","89","303799","0.0-91.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","3880","","audio/KAmp_Spokeman_MAX_4.wav","","0","","","","","22","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","90","305600","0.0-92.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","91","308295","0.0-93.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","2688","","audio/KAmp_Spokeman_MAX_4.wav","","0","","","","","","1366 x 768","21","","","","","","","","","","",""
"html-keyboard-response","92","308800","0.0-94.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Spokeman_MAX_4.wav","","","","","","null","22","","21","true","","14","2","","","","","","",""
"html-keyboard-response","93","309803","0.0-95.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","94","311604","0.0-96.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","95","319385","0.0-97.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","7779","","audio/KAmp_Spokeman_MAX_6.wav","","0","","","","","21","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","96","321187","0.0-98.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","97","324911","0.0-99.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","3720","","audio/KAmp_Spokeman_MAX_6.wav","","0","","","","","","1366 x 768","20","","","","","","","","","","",""
"html-keyboard-response","98","325413","0.0-100.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Spokeman_MAX_6.wav","","","","","","null","21","","20","true","","15","2","","","","","","",""
"html-keyboard-response","99","326416","0.0-101.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","100","328218","0.0-102.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","101","336731","0.0-103.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","8512","","audio/KAmp_Boomvox_GBF_6.wav","","0","","","","","44","1366 x 768","","","","","","","","","","","",""
"html-keyboard-response","102","338541","0.0-104.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","103","341471","0.0-105.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","2920","","audio/KAmp_Boomvox_GBF_6.wav","","0","","","","","","1366 x 768","51","","","","","","","","","","",""
"html-keyboard-response","104","341974","0.0-106.0","Chrome","87.0","Windows","10","1366 x 768","5f7fc6916ac9d319565833c3","21","no","Yes","null","","audio/KAmp_Boomvox_GBF_6.wav","","","","","","null","44","","51","true","4","16","2","","","","","15","31","1"
