"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"audio-slider-response","41","271852","0.0-43.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","5741","","audio/KAmp_Voicebuddy_MAX_7.wav","","0","","","","","0","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","42","273654","0.0-44.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","43","276073","0.0-45.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2415","","audio/KAmp_Voicebuddy_MAX_7.wav","","0","","","","","","1440 x 900","50","","","","","","","","","","",""
"html-keyboard-response","44","276574","0.0-46.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Voicebuddy_MAX_7.wav","","","","","","null","0","","50","true","","6","2","","","","","","",""
"html-keyboard-response","45","277576","0.0-47.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","46","279380","0.0-48.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","47","282894","0.0-49.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3512","","audio/KAmp_NadyWA120BT_MAX_3.wav","","0","","","","","20","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","48","284702","0.0-50.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","49","286897","0.0-51.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2194","","audio/KAmp_NadyWA120BT_MAX_3.wav","","0","","","","","","1440 x 900","50","","","","","","","","","","",""
"html-keyboard-response","50","287399","0.0-52.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_NadyWA120BT_MAX_3.wav","","","","","","null","20","","50","true","","7","2","","","","","","",""
"html-keyboard-response","51","288401","0.0-53.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","52","290207","0.0-54.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","53","293403","0.0-55.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3193","","audio/KAmp_Spokeman_MAX_1.wav","","0","","","","","4","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","54","295209","0.0-56.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","55","297727","0.0-57.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2514","","audio/KAmp_Spokeman_MAX_1.wav","","0","","","","","","1440 x 900","50","","","","","","","","","","",""
"html-keyboard-response","56","298229","0.0-58.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Spokeman_MAX_1.wav","","","","","","null","4","","50","true","","8","2","","","","","","",""
"html-keyboard-response","57","299232","0.0-59.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","58","301037","0.0-60.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","59","304382","0.0-61.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3344","","audio/KAmp_NoDevice_ND_2.wav","","0","","","","","16","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","60","306186","0.0-62.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","61","308081","0.0-63.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","1892","","audio/KAmp_NoDevice_ND_2.wav","","0","","","","","","1440 x 900","9","","","","","","","","","","",""
"html-keyboard-response","62","308584","0.0-64.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_NoDevice_ND_2.wav","","","","","","null","16","","9","true","","9","2","","","","","","",""
"html-keyboard-response","63","309600","0.0-65.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
