"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","16","0.0-0.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","1134841","0.0-1.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","1134639.0099999844","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","1136630","0.0-2.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","1786.7650000262074","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","1211685","0.0-3.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","75049.21500000637","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","1212797","0.0-4.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","1109.8900000215508",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","1217559","0.0-5.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","4760.249999992084","","audio/attention/check1_70.wav","0","1","","","","","","","","","","","","","","","","","",""
"html-button-response","6","1219869","0.0-6.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","2307.695000024978","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","1221949","0.0-9.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","1237727","0.0-10.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","15776.484999980312","","","","","","","[{""page_index"":0,""viewing_time"":8391.934999963269},{""page_index"":1,""viewing_time"":4997.735000040848},{""page_index"":2,""viewing_time"":2385.904999973718}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","1238729","0.0-11.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","1240539","0.0-12.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","11","1245598","0.0-13.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","5061","","audio/KAmp_NadyWA120BT_MAX_1.wav","","0","","","","","35","1280 x 720","","","","","","","","","","","",""
"html-keyboard-response","12","1247403","0.0-14.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","13","1252813","0.0-15.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","5408","","audio/KAmp_NadyWA120BT_MAX_1.wav","","0","","","","","","1280 x 720","63","","","","","","","","","","",""
"html-keyboard-response","14","1253328","0.0-16.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","audio/KAmp_NadyWA120BT_MAX_1.wav","","","","","","null","35","","63","true","4","1","2","","","","","","",""
"html-keyboard-response","15","1254338","0.0-17.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","16","1256151","0.0-18.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","17","1263339","0.0-19.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","7189","","audio/KAmp_NadyWA120BT_MAX_4.wav","","0","","","","","13","1280 x 720","","","","","","","","","","","",""
"html-keyboard-response","18","1265150","0.0-20.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","19","1268895","0.0-21.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","3739","","audio/KAmp_NadyWA120BT_MAX_4.wav","","0","","","","","","1280 x 720","20","","","","","","","","","","",""
"html-keyboard-response","20","1269410","0.0-22.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","audio/KAmp_NadyWA120BT_MAX_4.wav","","","","","","null","13","","20","true","","2","2","","","","","","",""
"html-keyboard-response","21","1270413","0.0-23.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","22","1272223","0.0-24.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","23","1279088","0.0-25.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","6869","","audio/KAmp_NadyWA120BT_MAX_6.wav","","0","","","","","44","1280 x 720","","","","","","","","","","","",""
"html-keyboard-response","24","1280898","0.0-26.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","25","1287392","0.0-27.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","6491","","audio/KAmp_NadyWA120BT_MAX_6.wav","","0","","","","","","1280 x 720","39","","","","","","","","","","",""
"html-keyboard-response","26","1287908","0.0-28.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","audio/KAmp_NadyWA120BT_MAX_6.wav","","","","","","null","44","","39","true","","3","2","","","","","","",""
"html-keyboard-response","27","1288923","0.0-29.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","28","1290729","0.0-30.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","29","1302166","0.0-31.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","11440","","audio/KAmp_Addvox_GBF_4.wav","","0","","","","","7","1280 x 720","","","","","","","","","","","",""
"html-keyboard-response","30","1303969","0.0-32.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","31","1311214","0.0-33.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","7240","","audio/KAmp_Addvox_GBF_4.wav","","0","","","","","","1280 x 720","27","","","","","","","","","","",""
"html-keyboard-response","32","1311720","0.0-34.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","audio/KAmp_Addvox_GBF_4.wav","","","","","","null","7","","27","true","","4","2","","","","","","",""
"html-keyboard-response","33","1312724","0.0-35.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","34","1314539","0.0-36.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","35","1323402","0.0-37.0","Chrome","88.0","Windows","10","1280 x 720","58ba1c7e8462120001aa27e8","20","no","Yes","8859","","audio/KAmp_Spokeman_MAX_1.wav","","0","","","","","12","1280 x 720","","","","","","","","","","","",""
