"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"pavlovia","0","30","0.0-0.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","41895","0.0-1.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","41680.240000001504","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","51921","0.0-2.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","10019.99000000069","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of amplified speech samples. You will rate the speech along a scale with anchors. Feel free to use as much or as little of the scale as you feel is appropriate. Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","",""
"survey-text","3","70313","0.0-3.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","18378.344999997353","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","72079","0.0-4.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","1763.2300000041141",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","82969","0.0-5.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","10883.079999999609","","audio/attention/check1_70.wav","0","2","","","","","","","","","","","","","","","","","",""
"html-button-response","6","85803","0.0-6.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","2832.07499999844","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","",""
"fullscreen","7","89474","0.0-9.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","","","","","","","true","","","","","","","","","","","","","","","",""
"instructions","8","118104","0.0-10.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","28628.8099999947","","","","","","","[{""page_index"":0,""viewing_time"":16937.999999994645},{""page_index"":1,""viewing_time"":8685.83000000217},{""page_index"":2,""viewing_time"":3003.8100000019767}]","","","","","","","","","","","","","","",""
"html-keyboard-response","9","119109","0.0-11.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","10","120911","0.0-12.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","11","132303","0.0-13.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","11360","","audio/foil3_capev1_noise-3snr.wav","","0","","","","","29","1920 x 1080","","","","","","","","","","","",""
"html-keyboard-response","12","134105","0.0-14.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","13","137532","0.0-15.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","3424","","audio/foil3_capev1_noise-3snr.wav","","0","","","","","","1920 x 1080","50","","","","","","","","","","",""
"html-keyboard-response","14","138034","0.0-16.0","Chrome","88.0","macOS","10.15.7","1920 x 1080","60162a35177ded7b83543546","29","no","yes","null","","audio/foil3_capev1_noise-3snr.wav","","","","","","null","29","","50","true","","1","2","","","","","","",""
