"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"html-keyboard-response","201","760003","0.0-203.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","202","761806","0.0-204.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","203","773218","0.0-205.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","11409.535000100732","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","{""Transcription"":""box of crayons were beside the lake""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","204","775020","0.0-206.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","205","778755","0.0-207.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","3733","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","206","779260","0.0-208.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_sm_Babble0_CA01_07.wav","","","","","","null","","","","true","","33","2","","","","","","","",""
"html-keyboard-response","207","780266","0.0-209.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","208","782069","0.0-210.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","209","792168","0.0-211.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","10096.94500034675","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","{""Transcription"":""he helped the woman get back to her family""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","210","793974","0.0-212.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","211","799043","0.0-213.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","5068","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","","1440 x 900","69","","","","","","","","","","","",""
"html-keyboard-response","212","799549","0.0-214.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95_Babble5_CA02_05.wav","","","","","","null","","","","true","3","34","2","","","","","","27","NaN","NaN"
"html-keyboard-response","213","800555","0.0-215.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","214","802360","0.0-216.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","215","812876","0.0-217.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","10512.095000129193","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","{""Transcription"":""the one eye was darker than the other""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","216","814680","0.0-218.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","217","819054","0.0-219.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","4371","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","","1440 x 900","91","","","","","","","","","","","",""
"html-keyboard-response","218","819557","0.0-220.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","","","","","null","","","","true","","35","2","","","","","","","",""
"html-keyboard-response","219","820561","0.0-221.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","220","822366","0.0-222.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","221","832315","0.0-223.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","9947.419999632984","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","{""Transcription"":""the soft cushion broke the man's fall""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","222","834121","0.0-224.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","223","837747","0.0-225.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","3622","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","","1440 x 900","10","","","","","","","","","","","",""
"html-keyboard-response","224","838250","0.0-226.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","","","","","null","","","","true","","36","2","","","","","","","",""
"fullscreen","225","839255","0.0-227.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","","","","","","","true","","","","","","","","","","","","","","","","",""
